******Format of cpu stats log file: Date/Time     CPU Temp        Load Average    CPU Frequency   Governor***
Mon Apr 26 18:24:58 PDT 2010  49        11.86 11.62 9.37 12/178 18361        800000        conservative
Mon Apr 26 18:24:59 PDT 2010  49        11.71 11.59 9.37 12/178 18367        800000        conservative
Mon Apr 26 18:25:00 PDT 2010  49        11.71 11.59 9.37 12/178 18373        800000        conservative
Mon Apr 26 18:25:02 PDT 2010  49        11.71 11.59 9.37 13/178 18379        800000        conservative
Mon Apr 26 18:25:03 PDT 2010  49        11.71 11.59 9.37 13/178 18385        800000        conservative
Mon Apr 26 18:25:04 PDT 2010  49        11.57 11.57 9.37 12/178 18391        800000        conservative
Mon Apr 26 18:25:06 PDT 2010  49        11.57 11.57 9.37 12/178 18397        800000        conservative
Mon Apr 26 18:25:07 PDT 2010  49        11.57 11.57 9.37 13/178 18403        800000        conservative
Mon Apr 26 18:25:08 PDT 2010  49        11.57 11.57 9.37 12/178 18409        800000        conservative
Mon Apr 26 18:25:10 PDT 2010  49        11.45 11.54 9.37 12/178 18415        800000        conservative
Mon Apr 26 18:25:11 PDT 2010  49        11.45 11.54 9.37 12/178 18421        800000        conservative
Mon Apr 26 18:25:12 PDT 2010  49        11.45 11.54 9.37 12/178 18427        800000        conservative
Mon Apr 26 18:25:13 PDT 2010  49        11.45 11.54 9.37 13/178 18433        800000        conservative
Mon Apr 26 18:25:15 PDT 2010  49        11.49 11.55 9.39 12/178 18439        800000        conservative
Mon Apr 26 18:25:16 PDT 2010  49        11.49 11.55 9.39 12/178 18445        800000        conservative
Mon Apr 26 18:25:17 PDT 2010  49        11.49 11.55 9.39 12/178 18451        800000        conservative
Mon Apr 26 18:25:18 PDT 2010  49        11.49 11.55 9.39 12/178 18457        800000        conservative
Mon Apr 26 18:25:20 PDT 2010  49        11.45 11.54 9.40 12/178 18463        800000        conservative
Mon Apr 26 18:25:21 PDT 2010  49        11.45 11.54 9.40 12/178 18469        800000        conservative
Mon Apr 26 18:25:22 PDT 2010  49        11.45 11.54 9.40 12/178 18475        800000        conservative
Mon Apr 26 18:25:23 PDT 2010  49        11.45 11.54 9.40 12/178 18481        800000        conservative
Mon Apr 26 18:25:25 PDT 2010  49        11.33 11.51 9.40 12/178 18487        800000        conservative
Mon Apr 26 18:25:26 PDT 2010  49        11.33 11.51 9.40 12/178 18493        800000        conservative
Mon Apr 26 18:25:27 PDT 2010  49        11.33 11.51 9.40 12/178 18499        800000        conservative
Mon Apr 26 18:25:28 PDT 2010  49        11.33 11.51 9.40 13/178 18505        800000        conservative
Mon Apr 26 18:25:30 PDT 2010  49        11.23 11.49 9.40 12/178 18511        800000        conservative
Mon Apr 26 18:25:31 PDT 2010  49        11.23 11.49 9.40 13/178 18517        800000        conservative
Mon Apr 26 18:25:32 PDT 2010  49        11.23 11.49 9.40 12/178 18523        800000        conservative
Mon Apr 26 18:25:33 PDT 2010  49        11.23 11.49 9.40 14/178 18529        800000        conservative
Mon Apr 26 18:25:35 PDT 2010  49        11.37 11.51 9.42 12/178 18535        800000        conservative
Mon Apr 26 18:25:36 PDT 2010  49        11.37 11.51 9.42 12/178 18541        800000        conservative
Mon Apr 26 18:25:37 PDT 2010  49        11.37 11.51 9.42 13/178 18547        800000        conservative
Mon Apr 26 18:25:38 PDT 2010  49        11.37 11.51 9.42 12/178 18553        800000        conservative
Mon Apr 26 18:25:40 PDT 2010  49        11.58 11.55 9.45 13/178 18559        800000        conservative
Mon Apr 26 18:25:41 PDT 2010  49        11.58 11.55 9.45 12/178 18565        800000        conservative
Mon Apr 26 18:25:42 PDT 2010  49        11.58 11.55 9.45 12/178 18571        800000        conservative
Mon Apr 26 18:25:44 PDT 2010  49        11.58 11.55 9.45 12/178 18577        800000        conservative
Mon Apr 26 18:25:45 PDT 2010  49        11.77 11.59 9.47 13/178 18583        800000        conservative
Mon Apr 26 18:25:47 PDT 2010  49        11.77 11.59 9.47 12/178 18589        800000        conservative
Mon Apr 26 18:25:48 PDT 2010  49        11.77 11.59 9.47 12/178 18595        800000        conservative
Mon Apr 26 18:25:49 PDT 2010  49        11.71 11.58 9.48 12/178 18601        800000        conservative
Mon Apr 26 18:25:51 PDT 2010  49        11.71 11.58 9.48 12/178 18607        800000        conservative
Mon Apr 26 18:25:52 PDT 2010  49        11.71 11.58 9.48 12/178 18613        800000        conservative
Mon Apr 26 18:25:53 PDT 2010  49        11.71 11.58 9.48 12/178 18619        800000        conservative
Mon Apr 26 18:25:55 PDT 2010  49        11.57 11.56 9.48 12/178 18625        800000        conservative
Mon Apr 26 18:25:56 PDT 2010  49        11.57 11.56 9.48 12/178 18631        800000        conservative
Mon Apr 26 18:25:57 PDT 2010  49        11.57 11.56 9.48 12/178 18637        800000        conservative
Mon Apr 26 18:25:58 PDT 2010  49        11.57 11.56 9.48 12/178 18643        800000        conservative
Mon Apr 26 18:26:00 PDT 2010  49        11.45 11.53 9.48 12/178 18649        800000        conservative
Mon Apr 26 18:26:01 PDT 2010  49        11.45 11.53 9.48 13/178 18655        800000        conservative
Mon Apr 26 18:26:02 PDT 2010  49        11.45 11.53 9.48 12/178 18661        800000        conservative
Mon Apr 26 18:26:03 PDT 2010  49        11.45 11.53 9.48 12/178 18667        800000        conservative
Mon Apr 26 18:26:05 PDT 2010  49        11.33 11.50 9.48 12/178 18673        800000        conservative
Mon Apr 26 18:26:06 PDT 2010  49        11.33 11.50 9.48 12/178 18679        800000        conservative
Mon Apr 26 18:26:07 PDT 2010  49        11.33 11.50 9.48 13/178 18685        800000        conservative
Mon Apr 26 18:26:09 PDT 2010  49        11.33 11.50 9.48 12/178 18691        800000        conservative
Mon Apr 26 18:26:10 PDT 2010  49        11.46 11.53 9.50 12/178 18697        800000        conservative
Mon Apr 26 18:26:11 PDT 2010  49        11.46 11.53 9.50 12/178 18703        800000        conservative
Mon Apr 26 18:26:12 PDT 2010  49        11.46 11.53 9.50 12/178 18709        800000        conservative
Mon Apr 26 18:26:14 PDT 2010  49        11.46 11.53 9.50 12/178 18715        800000        conservative
Mon Apr 26 18:26:15 PDT 2010  49        11.59 11.55 9.52 12/178 18721        800000        conservative
Mon Apr 26 18:26:16 PDT 2010  49        11.59 11.55 9.52 12/178 18727        800000        conservative
Mon Apr 26 18:26:18 PDT 2010  49        11.59 11.55 9.52 12/178 18733        800000        conservative
Mon Apr 26 18:26:19 PDT 2010  49        11.59 11.55 9.52 13/178 18739        800000        conservative
Mon Apr 26 18:26:20 PDT 2010  49        11.86 11.61 9.55 12/178 18745        800000        conservative
Mon Apr 26 18:26:21 PDT 2010  49        11.86 11.61 9.55 12/178 18751        800000        conservative
Mon Apr 26 18:26:23 PDT 2010  49        11.86 11.61 9.55 13/178 18757        800000        conservative
Mon Apr 26 18:26:24 PDT 2010  49        11.86 11.61 9.55 12/178 18763        800000        conservative
Mon Apr 26 18:26:25 PDT 2010  49        12.03 11.65 9.57 13/178 18769        800000        conservative
Mon Apr 26 18:26:26 PDT 2010  49        12.03 11.65 9.57 12/178 18775        800000        conservative
Mon Apr 26 18:26:28 PDT 2010  49        12.03 11.65 9.57 12/178 18781        800000        conservative
Mon Apr 26 18:26:29 PDT 2010  49        12.03 11.65 9.57 12/178 18787        800000        conservative
Mon Apr 26 18:26:30 PDT 2010  49        12.03 11.66 9.59 12/178 18793        800000        conservative
Mon Apr 26 18:26:31 PDT 2010  49        12.03 11.66 9.59 12/178 18799        800000        conservative
Mon Apr 26 18:26:33 PDT 2010  49        12.03 11.66 9.59 12/178 18805        800000        conservative
Mon Apr 26 18:26:34 PDT 2010  49        12.03 11.66 9.59 12/178 18811        800000        conservative
Mon Apr 26 18:26:35 PDT 2010  49        11.95 11.64 9.59 12/178 18817        800000        conservative
Mon Apr 26 18:26:37 PDT 2010  49        11.95 11.64 9.59 12/178 18823        800000        conservative
Mon Apr 26 18:26:38 PDT 2010  49        11.95 11.64 9.59 12/178 18829        800000        conservative
Mon Apr 26 18:26:39 PDT 2010  49        11.95 11.65 9.61 12/178 18835        800000        conservative
Mon Apr 26 18:26:40 PDT 2010  49        11.95 11.65 9.61 12/178 18841        800000        conservative
Mon Apr 26 18:26:42 PDT 2010  49        11.95 11.65 9.61 12/178 18847        800000        conservative
Mon Apr 26 18:26:43 PDT 2010  49        11.95 11.65 9.61 14/178 18853        800000        conservative
Mon Apr 26 18:26:44 PDT 2010  49        11.79 11.62 9.61 12/178 18859        800000        conservative
Mon Apr 26 18:26:45 PDT 2010  49        11.79 11.62 9.61 12/178 18865        800000        conservative
Mon Apr 26 18:26:47 PDT 2010  49        11.79 11.62 9.61 12/178 18871        800000        conservative
Mon Apr 26 18:26:48 PDT 2010  49        11.79 11.62 9.61 12/178 18877        800000        conservative
Mon Apr 26 18:26:49 PDT 2010  49        11.81 11.63 9.62 13/178 18884        800000        conservative
Mon Apr 26 18:26:51 PDT 2010  49        11.81 11.63 9.62 13/178 18890        800000        conservative
Mon Apr 26 18:26:52 PDT 2010  49        11.81 11.63 9.62 12/178 18896        800000        conservative
Mon Apr 26 18:26:53 PDT 2010  49        11.81 11.63 9.62 12/178 18902        800000        conservative
Mon Apr 26 18:26:54 PDT 2010  49        11.66 11.60 9.62 12/178 18908        800000        conservative
Mon Apr 26 18:26:56 PDT 2010  49        11.66 11.60 9.62 12/178 18914        800000        conservative
Mon Apr 26 18:26:57 PDT 2010  49        11.66 11.60 9.62 12/178 18920        800000        conservative
Mon Apr 26 18:26:58 PDT 2010  49        11.66 11.60 9.62 12/178 18926        800000        conservative
Mon Apr 26 18:27:00 PDT 2010  49        11.69 11.61 9.64 13/178 18932        800000        conservative
Mon Apr 26 18:27:01 PDT 2010  49        11.69 11.61 9.64 13/178 18938        800000        conservative
Mon Apr 26 18:27:02 PDT 2010  49        11.69 11.61 9.64 12/178 18944        800000        conservative
Mon Apr 26 18:27:03 PDT 2010  49        11.69 11.61 9.64 12/178 18950        800000        conservative
Mon Apr 26 18:27:05 PDT 2010  49        11.56 11.58 9.64 12/178 18956        800000        conservative
Mon Apr 26 18:27:06 PDT 2010  49        11.56 11.58 9.64 13/178 18962        800000        conservative
Mon Apr 26 18:27:07 PDT 2010  49        11.56 11.58 9.64 13/178 18968        800000        conservative
Mon Apr 26 18:27:08 PDT 2010  49        11.56 11.58 9.64 12/178 18974        800000        conservative
Mon Apr 26 18:27:10 PDT 2010  49        11.43 11.55 9.64 12/178 18980        800000        conservative
Mon Apr 26 18:27:11 PDT 2010  49        11.43 11.55 9.64 12/178 18986        800000        conservative
Mon Apr 26 18:27:12 PDT 2010  49        11.43 11.55 9.64 12/178 18992        800000        conservative
Mon Apr 26 18:27:14 PDT 2010  49        11.43 11.55 9.64 13/178 18998        800000        conservative
Mon Apr 26 18:27:15 PDT 2010  49        11.32 11.53 9.64 12/178 19004        800000        conservative
Mon Apr 26 18:27:16 PDT 2010  49        11.32 11.53 9.64 12/178 19010        800000        conservative
Mon Apr 26 18:27:17 PDT 2010  49        11.32 11.53 9.64 12/178 19016        800000        conservative
Mon Apr 26 18:27:19 PDT 2010  49        11.32 11.53 9.64 12/178 19022        800000        conservative
Mon Apr 26 18:27:20 PDT 2010  49        11.29 11.52 9.65 12/178 19028        800000        conservative
Mon Apr 26 18:27:21 PDT 2010  49        11.29 11.52 9.65 12/178 19034        800000        conservative
Mon Apr 26 18:27:22 PDT 2010  49        11.29 11.52 9.65 12/178 19040        800000        conservative
Mon Apr 26 18:27:24 PDT 2010  49        11.29 11.52 9.65 12/178 19046        800000        conservative
Mon Apr 26 18:27:25 PDT 2010  49        11.43 11.54 9.67 14/178 19052        800000        conservative
Mon Apr 26 18:27:26 PDT 2010  49        11.43 11.54 9.67 12/178 19058        800000        conservative
Mon Apr 26 18:27:28 PDT 2010  49        11.43 11.54 9.67 12/178 19064        800000        conservative
Mon Apr 26 18:27:29 PDT 2010  49        11.43 11.54 9.67 12/178 19070        800000        conservative
Mon Apr 26 18:27:30 PDT 2010  49        11.55 11.57 9.68 12/178 19076        800000        conservative
Mon Apr 26 18:27:31 PDT 2010  49        11.55 11.57 9.68 13/178 19082        800000        conservative
Mon Apr 26 18:27:33 PDT 2010  49        11.55 11.57 9.68 12/178 19088        800000        conservative
Mon Apr 26 18:27:34 PDT 2010  49        11.55 11.57 9.68 12/178 19094        800000        conservative
Mon Apr 26 18:27:35 PDT 2010  49        11.67 11.59 9.70 12/178 19100        800000        conservative
Mon Apr 26 18:27:36 PDT 2010  49        11.67 11.59 9.70 12/178 19106        800000        conservative
Mon Apr 26 18:27:38 PDT 2010  49        11.67 11.59 9.70 12/178 19112        800000        conservative
Mon Apr 26 18:27:39 PDT 2010  49        11.67 11.59 9.70 12/178 19118        800000        conservative
Mon Apr 26 18:27:40 PDT 2010  49        11.93 11.65 9.73 12/178 19124        800000        conservative
Mon Apr 26 18:27:41 PDT 2010  49        11.93 11.65 9.73 12/178 19130        800000        conservative
Mon Apr 26 18:27:43 PDT 2010  49        11.93 11.65 9.73 13/178 19136        800000        conservative
Mon Apr 26 18:27:44 PDT 2010  49        11.93 11.65 9.73 12/178 19142        800000        conservative
Mon Apr 26 18:27:45 PDT 2010  49        11.86 11.64 9.74 12/178 19148        800000        conservative
Mon Apr 26 18:27:47 PDT 2010  49        11.86 11.64 9.74 12/178 19154        800000        conservative
Mon Apr 26 18:27:48 PDT 2010  49        11.86 11.64 9.74 12/178 19160        800000        conservative
Mon Apr 26 18:27:49 PDT 2010  49        11.86 11.64 9.74 13/178 19166        800000        conservative
Mon Apr 26 18:27:50 PDT 2010  49        11.95 11.66 9.75 12/178 19172        800000        conservative
Mon Apr 26 18:27:52 PDT 2010  49        11.95 11.66 9.75 12/178 19178        800000        conservative
Mon Apr 26 18:27:53 PDT 2010  49        11.95 11.66 9.75 12/178 19184        800000        conservative
Mon Apr 26 18:27:54 PDT 2010  49        11.87 11.65 9.76 12/178 19190        800000        conservative
Mon Apr 26 18:27:55 PDT 2010  49        11.87 11.65 9.76 12/178 19196        800000        conservative
Mon Apr 26 18:27:57 PDT 2010  49        11.87 11.65 9.76 12/178 19202        800000        conservative
Mon Apr 26 18:27:58 PDT 2010  49        11.87 11.65 9.76 12/178 19208        800000        conservative
Mon Apr 26 18:27:59 PDT 2010  49        11.72 11.62 9.76 12/178 19214        800000        conservative
Mon Apr 26 18:28:01 PDT 2010  49        11.72 11.62 9.76 12/178 19220        800000        conservative
Mon Apr 26 18:28:02 PDT 2010  49        11.72 11.62 9.76 13/178 19226        800000        conservative
Mon Apr 26 18:28:03 PDT 2010  49        11.72 11.62 9.76 12/178 19232        800000        conservative
Mon Apr 26 18:28:04 PDT 2010  49        11.59 11.59 9.76 12/178 19238        800000        conservative
Mon Apr 26 18:28:06 PDT 2010  49        11.59 11.59 9.76 12/178 19244        800000        conservative
Mon Apr 26 18:28:07 PDT 2010  49        11.59 11.59 9.76 13/178 19250        800000        conservative
Mon Apr 26 18:28:08 PDT 2010  49        11.59 11.59 9.76 12/178 19256        800000        conservative
Mon Apr 26 18:28:09 PDT 2010  49        11.46 11.57 9.76 12/178 19262        800000        conservative
Mon Apr 26 18:28:11 PDT 2010  49        11.46 11.57 9.76 13/178 19268        800000        conservative
Mon Apr 26 18:28:12 PDT 2010  49        11.46 11.57 9.76 12/178 19274        800000        conservative
Mon Apr 26 18:28:13 PDT 2010  49        11.46 11.57 9.76 14/178 19280        800000        conservative
Mon Apr 26 18:28:15 PDT 2010  49        11.34 11.54 9.76 12/178 19286        800000        conservative
Mon Apr 26 18:28:16 PDT 2010  49        11.34 11.54 9.76 12/178 19292        800000        conservative
Mon Apr 26 18:28:17 PDT 2010  49        11.34 11.54 9.76 12/178 19298        800000        conservative
Mon Apr 26 18:28:18 PDT 2010  49        11.34 11.54 9.76 13/178 19304        800000        conservative
Mon Apr 26 18:28:20 PDT 2010  49        11.31 11.53 9.77 12/178 19310        800000        conservative
Mon Apr 26 18:28:21 PDT 2010  49        11.31 11.53 9.77 12/178 19316        800000        conservative
Mon Apr 26 18:28:23 PDT 2010  49        11.31 11.53 9.77 12/178 19322        800000        conservative
Mon Apr 26 18:28:24 PDT 2010  49        11.31 11.53 9.77 12/178 19328        800000        conservative
Mon Apr 26 18:28:25 PDT 2010  49        11.21 11.50 9.77 13/178 19334        800000        conservative
Mon Apr 26 18:28:26 PDT 2010  49        11.21 11.50 9.77 12/178 19340        800000        conservative
Mon Apr 26 18:28:28 PDT 2010  49        11.21 11.50 9.77 12/178 19346        800000        conservative
Mon Apr 26 18:28:29 PDT 2010  49        11.21 11.50 9.77 12/178 19352        800000        conservative
Mon Apr 26 18:28:30 PDT 2010  49        11.35 11.53 9.79 13/178 19358        800000        conservative
Mon Apr 26 18:28:31 PDT 2010  49        11.35 11.53 9.79 13/178 19364        800000        conservative
Mon Apr 26 18:28:33 PDT 2010  49        11.35 11.53 9.79 12/178 19370        800000        conservative
Mon Apr 26 18:28:34 PDT 2010  49        11.35 11.53 9.79 12/178 19376        800000        conservative
Mon Apr 26 18:28:35 PDT 2010  49        11.48 11.55 9.80 12/178 19382        800000        conservative
Mon Apr 26 18:28:36 PDT 2010  49        11.48 11.55 9.80 12/178 19388        800000        conservative
Mon Apr 26 18:28:38 PDT 2010  49        11.48 11.55 9.80 12/178 19394        800000        conservative
Mon Apr 26 18:28:39 PDT 2010  49        11.48 11.55 9.80 12/178 19400        800000        conservative
Mon Apr 26 18:28:40 PDT 2010  49        11.60 11.58 9.82 12/178 19406        800000        conservative
Mon Apr 26 18:28:41 PDT 2010  49        11.60 11.58 9.82 12/178 19412        800000        conservative
Mon Apr 26 18:28:43 PDT 2010  49        11.60 11.58 9.82 13/178 19418        800000        conservative
Mon Apr 26 18:28:44 PDT 2010  49        11.60 11.58 9.82 12/178 19424        800000        conservative
Mon Apr 26 18:28:45 PDT 2010  49        11.72 11.60 9.84 12/178 19430        800000        conservative
Mon Apr 26 18:28:47 PDT 2010  49        11.72 11.60 9.84 12/178 19436        800000        conservative
Mon Apr 26 18:28:48 PDT 2010  49        11.72 11.60 9.84 12/178 19442        800000        conservative
Mon Apr 26 18:28:49 PDT 2010  49        11.72 11.60 9.84 13/178 19448        800000        conservative
Mon Apr 26 18:28:50 PDT 2010  49        11.82 11.62 9.85 12/178 19454        800000        conservative
Mon Apr 26 18:28:52 PDT 2010  49        11.82 11.62 9.85 13/178 19460        800000        conservative
Mon Apr 26 18:28:53 PDT 2010  49        11.82 11.62 9.85 12/178 19466        800000        conservative
Mon Apr 26 18:28:54 PDT 2010  49        11.82 11.62 9.85 12/178 19472        800000        conservative
Mon Apr 26 18:28:55 PDT 2010  49        11.99 11.66 9.88 13/178 19478        800000        conservative
Mon Apr 26 18:28:57 PDT 2010  49        11.99 11.66 9.88 12/178 19484        800000        conservative
Mon Apr 26 18:28:58 PDT 2010  49        11.99 11.66 9.88 12/178 19490        800000        conservative
Mon Apr 26 18:28:59 PDT 2010  49        11.99 11.66 9.88 12/178 19496        800000        conservative
Mon Apr 26 18:29:00 PDT 2010  49        11.91 11.65 9.88 12/178 19502        800000        conservative
Mon Apr 26 18:29:02 PDT 2010  49        11.91 11.65 9.88 12/178 19508        800000        conservative
Mon Apr 26 18:29:03 PDT 2010  49        11.91 11.65 9.88 12/178 19514        800000        conservative
Mon Apr 26 18:29:04 PDT 2010  49        11.91 11.65 9.88 12/178 19520        800000        conservative
Mon Apr 26 18:29:06 PDT 2010  49        12.00 11.67 9.90 13/178 19526        800000        conservative
Mon Apr 26 18:29:07 PDT 2010  49        12.00 11.67 9.90 13/178 19532        800000        conservative
Mon Apr 26 18:29:08 PDT 2010  49        12.00 11.67 9.90 12/178 19538        800000        conservative
Mon Apr 26 18:29:10 PDT 2010  49        11.84 11.64 9.90 12/178 19544        800000        conservative
Mon Apr 26 18:29:11 PDT 2010  49        11.84 11.64 9.90 12/178 19550        800000        conservative
Mon Apr 26 18:29:12 PDT 2010  49        11.84 11.64 9.90 12/178 19556        800000        conservative
Mon Apr 26 18:29:13 PDT 2010  49        11.84 11.64 9.90 13/178 19562        800000        conservative
Mon Apr 26 18:29:15 PDT 2010  49        11.77 11.63 9.91 12/178 19568        800000        conservative
Mon Apr 26 18:29:16 PDT 2010  49        11.77 11.63 9.91 13/178 19574        800000        conservative
Mon Apr 26 18:29:17 PDT 2010  49        11.77 11.63 9.91 12/178 19580        800000        conservative
Mon Apr 26 18:29:19 PDT 2010  49        11.77 11.63 9.91 12/178 19586        800000        conservative
Mon Apr 26 18:29:20 PDT 2010  49        11.71 11.62 9.91 12/178 19592        800000        conservative
Mon Apr 26 18:29:21 PDT 2010  49        11.71 11.62 9.91 12/178 19598        800000        conservative
Mon Apr 26 18:29:23 PDT 2010  49        11.71 11.62 9.91 12/178 19604        800000        conservative
Mon Apr 26 18:29:24 PDT 2010  49        11.71 11.62 9.91 12/178 19610        800000        conservative
Mon Apr 26 18:29:25 PDT 2010  49        11.57 11.60 9.91 13/178 19616        800000        conservative
Mon Apr 26 18:29:26 PDT 2010  49        11.57 11.60 9.91 12/178 19622        800000        conservative
Mon Apr 26 18:29:28 PDT 2010  49        11.57 11.60 9.91 12/178 19628        800000        conservative
Mon Apr 26 18:29:29 PDT 2010  49        11.57 11.60 9.91 12/178 19634        800000        conservative
Mon Apr 26 18:29:30 PDT 2010  49        11.69 11.62 9.93 12/178 19640        800000        conservative
Mon Apr 26 18:29:31 PDT 2010  49        11.69 11.62 9.93 12/178 19646        800000        conservative
Mon Apr 26 18:29:33 PDT 2010  49        11.69 11.62 9.93 12/178 19652        800000        conservative
Mon Apr 26 18:29:34 PDT 2010  49        11.69 11.62 9.93 12/178 19658        800000        conservative
Mon Apr 26 18:29:35 PDT 2010  49        11.79 11.64 9.94 12/178 19664        800000        conservative
Mon Apr 26 18:29:36 PDT 2010  49        11.79 11.64 9.94 12/178 19670        800000        conservative
Mon Apr 26 18:29:38 PDT 2010  49        11.79 11.64 9.94 12/178 19676        800000        conservative
Mon Apr 26 18:29:39 PDT 2010  49        11.79 11.64 9.94 12/178 19682        800000        conservative
Mon Apr 26 18:29:40 PDT 2010  49        12.05 11.70 9.97 14/181 19705        800000        conservative
Mon Apr 26 18:29:42 PDT 2010  49        12.05 11.70 9.97 12/178 19731        800000        conservative
Mon Apr 26 18:29:43 PDT 2010  49        12.05 11.70 9.97 13/178 19737        800000        conservative
Mon Apr 26 18:29:44 PDT 2010  49        12.05 11.70 9.97 12/178 19743        800000        conservative
Mon Apr 26 18:29:45 PDT 2010  49        12.12 11.72 9.99 12/178 19749        800000        conservative
Mon Apr 26 18:29:47 PDT 2010  49        12.12 11.72 9.99 12/178 19755        800000        conservative
Mon Apr 26 18:29:48 PDT 2010  49        12.12 11.72 9.99 12/178 19761        800000        conservative
Mon Apr 26 18:29:49 PDT 2010  49        12.12 11.72 9.99 13/178 19767        800000        conservative
Mon Apr 26 18:29:50 PDT 2010  49        12.19 11.74 10.00 12/178 19773        800000        conservative
Mon Apr 26 18:29:52 PDT 2010  49        12.19 11.74 10.00 12/178 19779        800000        conservative
Mon Apr 26 18:29:53 PDT 2010  49        12.19 11.74 10.00 12/178 19785        800000        conservative
Mon Apr 26 18:29:54 PDT 2010  49        12.19 11.74 10.00 12/178 19791        800000        conservative
Mon Apr 26 18:29:55 PDT 2010  49        12.26 11.76 10.02 12/178 19797        800000        conservative
Mon Apr 26 18:29:57 PDT 2010  49        12.26 11.76 10.02 13/178 19803        800000        conservative
Mon Apr 26 18:29:58 PDT 2010  47        12.26 11.76 10.02 12/178 19809        800000        conservative
Mon Apr 26 18:29:59 PDT 2010  47        12.26 11.76 10.02 12/178 19815        800000        conservative
Mon Apr 26 18:30:01 PDT 2010  47        12.48 11.81 10.04 12/178 19821        800000        conservative
Mon Apr 26 18:30:02 PDT 2010  47        12.48 11.81 10.04 12/178 19827        800000        conservative
Mon Apr 26 18:30:03 PDT 2010  47        12.48 11.81 10.04 12/178 19833        800000        conservative
Mon Apr 26 18:30:04 PDT 2010  47        12.48 11.81 10.04 12/178 19839        800000        conservative
Mon Apr 26 18:30:06 PDT 2010  47        12.36 11.80 10.05 12/178 19845        800000        conservative
Mon Apr 26 18:30:07 PDT 2010  47        12.36 11.80 10.05 13/178 19851        800000        conservative
Mon Apr 26 18:30:08 PDT 2010  47        12.36 11.80 10.05 12/178 19857        800000        conservative
Mon Apr 26 18:30:09 PDT 2010  47        12.33 11.80 10.06 12/178 19863        800000        conservative
Mon Apr 26 18:30:11 PDT 2010  47        12.33 11.80 10.06 12/178 19869        800000        conservative
Mon Apr 26 18:30:12 PDT 2010  47        12.33 11.80 10.06 12/178 19875        800000        conservative
Mon Apr 26 18:30:13 PDT 2010  47        12.33 11.80 10.06 13/178 19881        800000        conservative
Mon Apr 26 18:30:15 PDT 2010  47        12.22 11.79 10.06 12/178 19887        800000        conservative
Mon Apr 26 18:30:16 PDT 2010  47        12.22 11.79 10.06 12/178 19893        800000        conservative
Mon Apr 26 18:30:17 PDT 2010  47        12.22 11.79 10.06 12/178 19899        800000        conservative
Mon Apr 26 18:30:18 PDT 2010  47        12.22 11.79 10.06 12/178 19905        800000        conservative
Mon Apr 26 18:30:20 PDT 2010  47        12.13 11.78 10.07 12/178 19911        800000        conservative
Mon Apr 26 18:30:21 PDT 2010  47        12.13 11.78 10.07 12/178 19917        800000        conservative
Mon Apr 26 18:30:22 PDT 2010  47        12.13 11.78 10.07 12/178 19923        800000        conservative
Mon Apr 26 18:30:23 PDT 2010  47        12.13 11.78 10.07 13/178 19929        800000        conservative
Mon Apr 26 18:30:25 PDT 2010  48        11.95 11.75 10.07 13/178 19935        800000        conservative
Mon Apr 26 18:30:26 PDT 2010  48        11.95 11.75 10.07 12/178 19941        800000        conservative
Mon Apr 26 18:30:27 PDT 2010  48        11.95 11.75 10.07 12/178 19947        800000        conservative
Mon Apr 26 18:30:28 PDT 2010  48        11.95 11.75 10.07 13/178 19953        800000        conservative
Mon Apr 26 18:30:30 PDT 2010  48        11.80 11.72 10.07 12/178 19959        800000        conservative
Mon Apr 26 18:30:31 PDT 2010  48        11.80 11.72 10.07 13/178 19965        800000        conservative
Mon Apr 26 18:30:32 PDT 2010  48        11.80 11.72 10.07 12/178 19971        800000        conservative
Mon Apr 26 18:30:34 PDT 2010  48        11.80 11.72 10.07 12/178 19977        800000        conservative
Mon Apr 26 18:30:35 PDT 2010  48        11.65 11.69 10.07 12/178 19983        800000        conservative
Mon Apr 26 18:30:36 PDT 2010  48        11.65 11.69 10.07 12/178 19989        800000        conservative
Mon Apr 26 18:30:37 PDT 2010  48        11.65 11.69 10.07 12/178 19995        800000        conservative
Mon Apr 26 18:30:39 PDT 2010  48        11.65 11.69 10.07 12/178 20001        800000        conservative
Mon Apr 26 18:30:40 PDT 2010  48        11.52 11.66 10.07 12/178 20007        800000        conservative
Mon Apr 26 18:30:41 PDT 2010  48        11.52 11.66 10.07 12/178 20013        800000        conservative
Mon Apr 26 18:30:43 PDT 2010  48        11.52 11.66 10.07 12/178 20019        800000        conservative
Mon Apr 26 18:30:44 PDT 2010  48        11.52 11.66 10.07 12/178 20025        800000        conservative
Mon Apr 26 18:30:45 PDT 2010  48        11.40 11.63 10.07 13/178 20031        800000        conservative
Mon Apr 26 18:30:47 PDT 2010  48        11.40 11.63 10.07 12/178 20037        800000        conservative
Mon Apr 26 18:30:48 PDT 2010  48        11.40 11.63 10.07 12/178 20043        800000        conservative
Mon Apr 26 18:30:49 PDT 2010  48        11.40 11.63 10.07 12/178 20049        800000        conservative
Mon Apr 26 18:30:51 PDT 2010  48        11.45 11.64 10.08 12/178 20055        800000        conservative
Mon Apr 26 18:30:52 PDT 2010  48        11.45 11.64 10.08 12/178 20061        800000        conservative
Mon Apr 26 18:30:53 PDT 2010  48        11.45 11.64 10.08 12/178 20067        800000        conservative
